Genes	Expr
vyjki	0.440770595143657
plbvw	1.13714169170588
inrag	0.684729792360791
ulysg	0.847297703939574
xmryq	0.710421557052855
sired	0.241871350760638
dgzwk	0.697957976255104
bdzoi	1.26147120794558
putjn	1.75942786137662
ixqka	0.157445853893977
ndoix	0.253532782591964
obyzq	0.713692940672883
zgunr	0.311035437630482
nvich	0.550296773402181
ocbxm	0.746263218686527
jswnk	0.489122481852436
hktuf	1.74319404467528
lcenr	1.02339007668109
jecsq	1.05049432997066
koudv	0.449781152521071
keoys	1.04421724915656
ifcpz	0.563327268622861
nkwlf	1.62477461172217
jvrxq	1.09123676678665
yflpz	2.06316925442382
duotw	0.115252372626651
zeony	0.488655590517744
uajwt	0.18105726354474
fxels	0.619595118403318
yaewn	0.590849553368163
slpga	0.480032913976132
kqrom	1.34865818820662
hjxzd	0.348750713329607
yagbp	1.15083974194985
tlmgr	1.13064645300995
fjupw	1.082666062034
otnlr	0.229080896548103
gotkr	1.4616619890247
ojnau	0.66365521493864
xpgfs	0.752821708590105
opdhj	0.297457852409965
oqvsw	1.59440339389221
nlzit	0.947044729308677
ihtfa	0.115615128290299
pzgrn	0.804101020960466
hwatn	2.04444300577763
ktdlc	1.6649453917676
xbcar	0.129282982029697
lxsjp	0.265460265232746
zujbv	0.984966274020126
nzpth	0.036819000510309
rajnm	0.282437519154825
xjron	0.68836596435757
ouigk	0.14851139271572
hfsrd	1.53044671524288
lqiws	0.893012642994907
voxiy	0.0511998120957841
oaqft	1.2346809388735
iosmn	0.349785703470767
bgfwq	0.163224452412731
itgve	1.24534078812326
fndtr	0.972786941834217
xrglz	0.117116253455364
ptyuq	1.57950055844094
tzwjo	0.277251069841742
frxbu	1.58990224433313
nqoge	1.34273296213015
hgxlf	0.915973254377795
swbul	1.55776771161189
kmeri	0.091217686138904
cwzpb	0.756555389207358
nuhrq	1.09497779846716
qkhni	0.591401411127903
smtif	2.06159643093704
inwvl	0.444592887359242
dcopw	1.47825693483978
zcehn	0.123985129092266
bckgo	0.297234926551806
uwlei	0.123002460631456
fthld	0.302312773674261
atwkb	1.53146680593057
ixvdo	1.20893752996727
fumvk	0.510571873340548
ujcpd	1.08957255364723
muitg	0.557612213057935
fayjv	0.551330113986018
lasik	0.595894469548629
fkwpj	1.67233160610715
gzoux	0.928991686794708
tpmyz	2.3004656605013
ufjnc	1.81458707768869
vpfho	0.970846221230283
srvjy	0.778095811958016
coqdh	1.70249469039258
pkohw	2.08468632889414
yrofq	2.26228235555543
qfsnv	0.464308084597678
dbizf	0.444644916896529
swmog	0.318082519927843
irmzj	0.598031822911818
kwgay	1.44222862973167
pjzte	0.201801221997402
zlwkp	0.0612902837965664
efmjx	0.749578496327964
kdprm	2.06579929354401
jqpdl	0.500421314629774
wucgq	0.335356123017177
ulvds	0.0552291413532458
rnboa	0.284369349364915
shbxu	0.138600199415295
qdklj	0.86901534512322
iodac	1.07161511902015
xhcqj	2.67007335961906
vodpq	1.80207205570939
kpxvj	0.990016914566821
vbtrz	0.0418690883706992
qeavo	0.131908120099289
ecwbm	0.170523374376271
osrhi	0.418543723009552
abtjs	0.579934603696691
uvbgp	0.377372913088543
hgejl	1.5864118290966
grunf	0.170587420937599
kxjwc	0.043704833747642
pkxcw	0.451815805428488
vsidx	0.465971384699402
bowkm	1.20370684989277
lbxpf	0.409357015280666
ntohf	1.16947185410156
lxpvr	0.559552174397821
wjpsy	0.52117702131036
dyfai	1.21150720354709
zdqba	1.56177672012531
odbxq	0.0920517870372124
raoge	0.279709517134284
mowhk	0.286481677628715
svxly	0.0549654925800578
qpjdg	0.264361016957851
qztdj	0.27447426820143
ljyis	1.45132890109421
htieb	1.38318891353858
zcrab	1.50659490465869
jzdih	0.670965163918407
czand	0.982252661242157
nwxmj	0.21853303082869
ahjce	0.091348199382302
yqcxg	0.0486881971992358
qeigv	1.60483220846408
johgk	1.62097710186962
himgb	0.90593361188747
fnumd	1.04672383783998
gpjnt	2.01110056386569
bkcwv	0.182892354463943
qtrdv	0.436708724326122
oaglm	1.06947712615575
unjcr	1.02331180023121
bqmrx	0.938979173270582
cujfi	0.386583480268873
azvfo	0.077029941650044
jrzty	0.186600484915205
zoedn	0.191466372771498
evkdf	0.982684528036579
wyvma	0.260751513930295
ouxme	0.739878283694403
kbegc	0.678187110925822
idbao	1.0233786990076
bpelk	1.42457937578936
zkotb	0.351826392291322
kzels	0.1519325475374
tovbn	0.363938686691884
egkxh	0.225450578101904
pqfgd	2.10155859718492
podwv	1.99266624634195
aprdh	1.01427585251729
bzcue	0.337671075102213
dfoaq	1.4472197236885
cmnzi	0.571947043469579
fjwcx	0.243306411906784
rlomh	1.05676076247464
lriqx	0.922479598967288
qjbkx	0.0564950287142863
nwfdp	0.342094911902336
sauiv	0.455206261122175
flmak	0.315312911551234
vlyqh	0.53009325447459
jnrav	0.112996965477971
kwctl	1.10653901523621
kpmyh	2.00798747857231
pgael	0.168162940672524
hsjdl	0.531117381946362
nibfk	1.18640297788135
